GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
343578,3.94E-01,1.83E-01,0.3145,1.3302813,0.418312,40.89,ARHGAP40,Rho GTPase activating protein 40
105378230,3.95E-01,1.84E-01,0.3503,1.3299469,0.4658706,26.34,LOC105378230,uncharacterized LOC105378230
203054,3.95E-01,1.84E-01,0.1602,1.3298253,0.2130328,132.79,ADCK5,aarF domain containing kinase 5
10206,3.95E-01,1.84E-01,0.0624,-1.3293157,-0.0829748,1050.36,TRIM13,tripartite motif containing 13
23597,3.95E-01,1.84E-01,0.0538,1.3287277,0.0714398,2091.08,ACOT9,acyl-CoA thioesterase 9
23404,3.95E-01,1.84E-01,0.0632,-1.3286095,-0.0839347,903.07,EXOSC2,exosome component 2
7004,3.95E-01,1.84E-01,0.0692,-1.32834,-0.0918845,868.86,TEAD4,TEA domain transcription factor 4
374786,3.96E-01,1.84E-01,0.296,-1.3281159,-0.3931324,37.67,EFCAB5,EF-hand calcium binding domain 5
57510,3.96E-01,1.84E-01,0.0371,-1.3278338,-0.0492301,4692.37,XPO5,exportin 5
56271,3.96E-01,1.85E-01,0.3647,1.3269565,0.4838913,31.83,BEX4,brain expressed X-linked 4
23461,3.96E-01,1.85E-01,0.1292,-1.3268407,-0.1714924,197.42,ABCA5,ATP binding cassette subfamily A member 5
55249,3.96E-01,1.85E-01,0.0422,1.3265527,0.0560386,2489.85,YY1AP1,YY1 associated protein 1
10421,3.97E-01,1.85E-01,0.0383,1.3264397,0.0508285,3338.23,CD2BP2,CD2 cytoplasmic tail binding protein 2
79632,3.97E-01,1.85E-01,0.2772,-1.3262666,-0.3676431,41.88,FAM184A,family with sequence similarity 184 member A
55647,3.97E-01,1.85E-01,0.0966,-1.3259622,-0.1280318,381.22,RAB20,"RAB20, member RAS oncogene family"
64770,3.97E-01,1.85E-01,0.0548,1.3256916,0.0726612,2714.05,CCDC14,coiled-coil domain containing 14
51351,3.97E-01,1.85E-01,0.2007,1.3248307,0.2658556,82.78,ZNF117,zinc finger protein 117
168374,3.97E-01,1.85E-01,0.0673,1.3248043,0.0891514,882.04,ZNF92,zinc finger protein 92
83707,3.97E-01,1.85E-01,0.1398,1.3248122,0.1851991,164.25,TRPT1,tRNA phosphotransferase 1
399909,3.97E-01,1.85E-01,0.0338,1.3248075,0.0448331,11084.99,PCNX3,pecanex 3
79731,3.97E-01,1.85E-01,0.0763,-1.3248536,-0.1010844,636.91,NARS2,"asparaginyl-tRNA synthetase 2, mitochondrial"
9349,3.97E-01,1.85E-01,0.0343,-1.3243396,-0.0454017,14215.03,RPL23,ribosomal protein L23
6248,3.98E-01,1.85E-01,0.0973,-1.3242519,-0.1287852,384.3,RSC1A1,regulator of solute carriers 1
4691,3.98E-01,1.86E-01,0.0324,-1.3235537,-0.042822,43533.81,NCL,nucleolin
10485,3.98E-01,1.86E-01,0.255,1.3233026,0.3374283,49,MIR9-1HG,MIR9-1 host gene
51109,3.98E-01,1.86E-01,0.0324,-1.3234193,-0.0428349,6700.45,RDH11,retinol dehydrogenase 11
389831,3.98E-01,1.86E-01,0.1299,1.3233116,0.1718414,210.54,LOC389831,uncharacterized LOC389831
730087,3.98E-01,1.86E-01,0.1413,1.3231735,0.1869614,180.21,ZNF726,zinc finger protein 726
55345,3.98E-01,1.86E-01,0.0696,1.3230091,0.0920359,720.82,ZGRF1,zinc finger GRF-type containing 1
84759,3.98E-01,1.86E-01,0.1061,-1.3228376,-0.1402901,323.35,PCGF1,polycomb group ring finger 1
23092,3.98E-01,1.86E-01,0.1022,1.3226377,0.1352046,339.31,ARHGAP26,Rho GTPase activating protein 26
55243,3.98E-01,1.86E-01,0.0457,1.3220958,0.0603689,2074.37,KIRREL1,kirre like nephrin family adhesion molecule 1
100289092,3.98E-01,1.86E-01,0.3494,-1.3221604,-0.4620229,27.46,ATP2A1-AS1,ATP2A1 antisense RNA 1
1629,3.99E-01,1.86E-01,0.0421,1.3219279,0.0556833,4486.47,DBT,dihydrolipoamide branched chain transacylase E2
9976,3.99E-01,1.86E-01,0.1029,-1.321799,-0.135955,414.75,CLEC2B,C-type lectin domain family 2 member B
84619,3.99E-01,1.86E-01,0.0729,1.3217418,0.0963152,662.26,ZGPAT,zinc finger CCCH-type and G-patch domain containing
54516,3.99E-01,1.86E-01,0.0665,1.3214053,0.0878345,907.83,MTRF1L,mitochondrial translation release factor 1 like
55106,3.99E-01,1.86E-01,0.1104,1.3212504,0.1458634,280.02,SLFN12,schlafen family member 12
9168,3.99E-01,1.86E-01,0.0324,-1.3210066,-0.0427685,20464.63,TMSB10,thymosin beta 10
10471,3.99E-01,1.86E-01,0.0585,-1.3210067,-0.0772363,1109.37,PFDN6,prefoldin subunit 6
728568,3.99E-01,1.87E-01,0.1,-1.320849,-0.1321089,355.12,UQCC6,ubiquinol-cytochrome c reductase complex assembly factor 6
2637,3.99E-01,1.87E-01,0.2316,1.3204899,0.3057777,66.07,GBX2,gastrulation brain homeobox 2
23660,3.99E-01,1.87E-01,0.0829,1.3205646,0.1094809,721.96,ZKSCAN5,zinc finger with KRAB and SCAN domains 5
51186,3.99E-01,1.87E-01,0.068,1.3205285,0.089795,1066.8,TCEAL9,transcription elongation factor A like 9
390916,3.99E-01,1.87E-01,0.05,-1.3204109,-0.0660744,1804.25,NUDT19,nudix hydrolase 19
51478,3.99E-01,1.87E-01,0.0779,1.3203267,0.1028317,600.12,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7
23386,3.99E-01,1.87E-01,0.0462,-1.3199221,-0.0609419,1956.55,NUDCD3,NudC domain containing 3
10120,4.00E-01,1.87E-01,0.0602,1.319217,0.0793942,1034.33,ACTR1B,actin related protein 1B
23087,4.00E-01,1.87E-01,0.0885,-1.3191468,-0.1167158,443.36,TRIM35,tripartite motif containing 35
57524,4.00E-01,1.87E-01,0.0691,-1.3192471,-0.0911708,840.88,CASKIN1,CASK interacting protein 1
64760,4.00E-01,1.87E-01,0.0652,-1.3190216,-0.0859946,902.12,FHIP2B,FHF complex subunit HOOK interacting protein 2B
4790,4.00E-01,1.87E-01,0.0373,-1.3186446,-0.0491622,3444.38,NFKB1,nuclear factor kappa B subunit 1
51611,4.00E-01,1.87E-01,0.0437,1.3185002,0.0576675,2306.78,DPH5,diphthamide biosynthesis 5
654,4.00E-01,1.87E-01,0.1131,-1.3183058,-0.1490531,263.92,BMP6,bone morphogenetic protein 6
7511,4.00E-01,1.87E-01,0.06,-1.3181461,-0.0790735,1274.54,XPNPEP1,X-prolyl aminopeptidase 1
107985946,4.00E-01,1.88E-01,0.1436,-1.3174001,-0.1891449,158.5,LOC107985946,uncharacterized LOC107985946
5269,4.00E-01,1.88E-01,0.051,-1.3176336,-0.067185,1816.99,SERPINB6,serpin family B member 6
100507437,4.00E-01,1.88E-01,0.308,1.3175413,0.4057651,35.76,MTA1-DT,MTA1 divergent transcript
3358,4.00E-01,1.88E-01,0.1984,-1.3174007,-0.2614138,92.82,HTR2C,5-hydroxytryptamine receptor 2C
6567,4.00E-01,1.88E-01,0.3191,1.3173216,0.4204103,32.19,SLC16A2,solute carrier family 16 member 2
80145,4.01E-01,1.88E-01,0.053,-1.3169471,-0.069753,1499.59,THOC7,THO complex subunit 7
645249,4.01E-01,1.88E-01,0.2708,1.3168929,0.3566352,45.31,MNX1-AS1,MNX1 antisense RNA 1 (head to head)
8021,4.01E-01,1.88E-01,0.0444,1.3169862,0.0584475,2370.3,NUP214,nucleoporin 214
55622,4.01E-01,1.88E-01,0.0726,-1.3165077,-0.0955787,749.25,TTC27,tetratricopeptide repeat domain 27
6202,4.01E-01,1.88E-01,0.026,-1.316357,-0.03428,30390.61,RPS8,ribosomal protein S8
153129,4.01E-01,1.88E-01,0.17,1.316213,0.2237959,129.47,SLC38A9,solute carrier family 38 member 9
6651,4.01E-01,1.88E-01,0.0254,1.316095,0.0333924,26376.98,SON,SON DNA and RNA binding protein
84334,4.01E-01,1.88E-01,0.0797,-1.3157468,-0.1048406,579.83,COA8,cytochrome c oxidase assembly factor 8
165215,4.01E-01,1.88E-01,0.0821,1.3151078,0.1080185,568.41,FAM171B,family with sequence similarity 171 member B
252969,4.01E-01,1.89E-01,0.0986,-1.3150112,-0.1295983,371.76,NEIL2,nei like DNA glycosylase 2
10330,4.01E-01,1.89E-01,0.0471,1.3149897,0.0619087,2017.47,CNPY2,canopy FGF signaling regulator 2
91039,4.01E-01,1.89E-01,0.0485,1.3148906,0.063759,2295.28,DPP9,dipeptidyl peptidase 9
3329,4.02E-01,1.89E-01,0.0257,-1.3145082,-0.0337396,33586.68,HSPD1,heat shock protein family D (Hsp60) member 1
23567,4.02E-01,1.89E-01,0.0794,1.3145149,0.104406,568.33,ZNF346,zinc finger protein 346
84988,4.02E-01,1.89E-01,0.0965,-1.3145732,-0.1268601,359.68,PPP1R16A,protein phosphatase 1 regulatory subunit 16A
10613,4.02E-01,1.89E-01,0.0446,-1.3143373,-0.0586386,2411.57,ERLIN1,ER lipid raft associated 1
123169,4.02E-01,1.89E-01,0.0515,1.3143989,0.0676811,1592.46,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component"
55628,4.02E-01,1.89E-01,0.0753,1.3144229,0.0990327,623.74,ZNF407,zinc finger protein 407
102723099,4.02E-01,1.89E-01,0.3374,1.3142402,0.4434712,29.71,GHET1,gastric carcinoma proliferation enhancing transcript 1
133015,4.02E-01,1.89E-01,0.0714,-1.3141479,-0.0938131,740.31,PACRGL,parkin coregulated like
5098,4.02E-01,1.89E-01,0.089,1.3140515,0.1169825,447.26,PCDHGC3,"protocadherin gamma subfamily C, 3"
84901,4.02E-01,1.89E-01,0.0412,1.3133703,0.054147,3440.49,NFATC2IP,nuclear factor of activated T cells 2 interacting protein
130340,4.02E-01,1.89E-01,0.0571,1.3130617,0.0749764,1376.09,AP1S3,adaptor related protein complex 1 subunit sigma 3
55657,4.03E-01,1.90E-01,0.1052,1.3119558,0.1379588,356.08,ZNF692,zinc finger protein 692
7786,4.03E-01,1.90E-01,0.0607,1.3119895,0.0795957,1087.71,MAP3K12,mitogen-activated protein kinase kinase kinase 12
5379,4.03E-01,1.90E-01,0.1154,-1.3117088,-0.151332,248.95,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
54915,4.03E-01,1.90E-01,0.0393,1.3115269,0.0515764,3186.92,YTHDF1,YTH N6-methyladenosine RNA binding protein 1
55854,4.03E-01,1.90E-01,0.037,1.3113223,0.0485575,4048.29,ZC3H15,zinc finger CCCH-type containing 15
100499405,4.03E-01,1.90E-01,0.204,-1.3111022,-0.2674409,80.1,LINC00987,long intergenic non-protein coding RNA 987
102723564,4.03E-01,1.90E-01,0.1537,1.3110986,0.2015262,142.48,LOC102723564,E3 ubiquitin-protein ligase HERC2-like
644019,4.03E-01,1.90E-01,0.0881,-1.3109975,-0.1155624,521.45,ZNG1F,Zn regulated GTPase metalloprotein activator 1F
106635683,4.03E-01,1.90E-01,0.3484,1.3106759,0.4566292,394.4,SNORD141A,"small nucleolar RNA, C/D box 141A"
79587,4.03E-01,1.90E-01,0.0527,-1.3106861,-0.0690856,1813.4,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial"
51295,4.03E-01,1.90E-01,0.076,-1.3107364,-0.0996157,627.53,ECSIT,ECSIT signaling integrator
100288748,4.03E-01,1.90E-01,0.1892,-1.3104871,-0.2479362,89.02,LINC02894,long intergenic non-protein coding RNA 2894
10139,4.03E-01,1.90E-01,0.0705,-1.3104806,-0.0923691,769.45,ARFRP1,ADP ribosylation factor related protein 1
729234,4.03E-01,1.90E-01,0.3519,-1.3101695,-0.4610424,28.96,FAHD2CP,"fumarylacetoacetate hydrolase domain containing 2C, pseudogene"
5292,4.03E-01,1.90E-01,0.0629,1.3101759,0.0823613,948.36,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase"
102466736,4.03E-01,1.90E-01,0.2788,-1.3103176,-0.36528,41.66,MIR6789,microRNA 6789
197320,4.04E-01,1.90E-01,0.1107,1.3098097,0.1450226,282.76,ZNF778,zinc finger protein 778
339231,4.04E-01,1.90E-01,0.0648,1.309702,0.0848616,1008.83,ARL16,ADP ribosylation factor like GTPase 16
644919,4.04E-01,1.90E-01,0.1522,-1.3093309,-0.1992329,146,LINC02315,long intergenic non-protein coding RNA 2315
100527963,4.04E-01,1.90E-01,0.1104,1.3091913,0.1445507,294.53,PMF1-BGLAP,PMF1-BGLAP readthrough
594,4.04E-01,1.91E-01,0.0743,-1.3088572,-0.0972471,721.94,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta
84513,4.04E-01,1.91E-01,0.1153,1.3088642,0.150971,253.68,PLPP5,phospholipid phosphatase 5
4738,4.04E-01,1.91E-01,0.0481,1.3089601,0.0630082,2188.61,NEDD8,NEDD8 ubiquitin like modifier
123879,4.04E-01,1.91E-01,0.0953,1.3086597,0.1247541,456.13,DCUN1D3,defective in cullin neddylation 1 domain containing 3
107986997,4.04E-01,1.91E-01,0.2027,-1.3084481,-0.26527,81.47,LOC107986997,uncharacterized LOC107986997
100287467,4.04E-01,1.91E-01,0.2544,-1.3081614,-0.3327468,50.97,LOC100287467,uncharacterized LOC100287467
92689,4.05E-01,1.91E-01,0.089,-1.3075885,-0.1163441,432.73,FAM114A1,family with sequence similarity 114 member A1
84866,4.05E-01,1.91E-01,0.1176,1.3075236,0.1537503,282.95,TMEM25,transmembrane protein 25
22894,4.05E-01,1.91E-01,0.0421,1.3075431,0.0550675,4155.79,DIS3,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
1907,4.05E-01,1.91E-01,0.2298,1.3071539,0.3003563,63.02,EDN2,endothelin 2
581,4.05E-01,1.91E-01,0.0517,-1.307167,-0.0675536,1994.75,BAX,"BCL2 associated X, apoptosis regulator"
107986265,4.05E-01,1.91E-01,0.1493,-1.3066152,-0.1951249,147.57,LOC107986265,
9441,4.05E-01,1.91E-01,0.1212,1.3064569,0.158403,259.85,MED26,mediator complex subunit 26
107986056,4.05E-01,1.91E-01,0.3768,1.3063198,0.492163,25.66,LOC107986056,uncharacterized LOC107986056
11133,4.05E-01,1.91E-01,0.1098,-1.3062912,-0.1434182,310.38,KPTN,"kaptin, actin binding protein"
84081,4.05E-01,1.92E-01,0.0589,1.3060215,0.0768649,1562.81,NSRP1,nuclear speckle splicing regulatory protein 1
54540,4.05E-01,1.92E-01,0.0787,-1.3057773,-0.1027962,613.05,FAM193B,family with sequence similarity 193 member B
85465,4.05E-01,1.92E-01,0.0353,-1.3056085,-0.0461174,4315.57,SELENOI,selenoprotein I
643072,4.05E-01,1.92E-01,0.1815,1.305303,0.2369214,109,BAZ2B-AS1,BAZ2B antisense RNA 1
83938,4.05E-01,1.92E-01,0.1509,-1.3053046,-0.1969374,142.35,LRMDA,leucine rich melanocyte differentiation associated
10279,4.06E-01,1.92E-01,0.0886,-1.3045491,-0.115598,423.68,PRSS16,serine protease 16
401265,4.06E-01,1.92E-01,0.3048,-1.3045666,-0.3975831,37.62,KLHL31,kelch like family member 31
7574,4.06E-01,1.92E-01,0.0758,1.3043959,0.0989146,614.65,ZNF26,zinc finger protein 26
51172,4.06E-01,1.92E-01,0.1266,-1.3044068,-0.1651858,215.38,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
201232,4.06E-01,1.92E-01,0.1417,-1.3045047,-0.1848826,192.88,SLC16A13,solute carrier family 16 member 13
3182,4.06E-01,1.92E-01,0.0311,-1.3043095,-0.040547,7394.2,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B
84851,4.06E-01,1.92E-01,0.0906,1.304183,0.118121,542.83,TRIM52,tripartite motif containing 52
2950,4.06E-01,1.92E-01,0.0276,-1.3041462,-0.0360251,58829.87,GSTP1,glutathione S-transferase pi 1
79694,4.06E-01,1.92E-01,0.062,-1.3036449,-0.0808063,1274.87,MANEA,mannosidase endo-alpha
3880,4.06E-01,1.92E-01,0.0341,-1.3035853,-0.0444145,16868.39,KRT19,keratin 19
644,4.07E-01,1.93E-01,0.0779,-1.3027096,-0.1014781,583.79,BLVRA,biliverdin reductase A
85002,4.07E-01,1.93E-01,0.3135,-1.3025735,-0.4083885,33.62,FAM86B1,family with sequence similarity 86 member B1
100313843,4.07E-01,1.93E-01,0.2474,1.3022548,0.3221522,55.24,MIR711,microRNA 711
203259,4.07E-01,1.93E-01,0.1199,1.3021773,0.1561756,242.16,FAM219A,family with sequence similarity 219 member A
84910,4.07E-01,1.93E-01,0.0527,-1.3019488,-0.068595,1614.72,TMEM87B,transmembrane protein 87B
26577,4.07E-01,1.93E-01,0.1275,-1.301878,-0.1659337,243.69,PCOLCE2,procollagen C-endopeptidase enhancer 2
64699,4.07E-01,1.93E-01,0.2352,-1.3016719,-0.3061763,62.3,TMPRSS3,transmembrane serine protease 3
1296,4.08E-01,1.93E-01,0.6195,1.3009059,0.8059625,35.21,COL8A2,collagen type VIII alpha 2 chain
400720,4.08E-01,1.93E-01,0.0681,1.3009047,0.0885623,920.13,ZNF772,zinc finger protein 772
55210,4.08E-01,1.93E-01,0.0606,-1.3006461,-0.0788059,1180.39,ATAD3A,ATPase family AAA domain containing 3A
201895,4.08E-01,1.93E-01,0.0922,-1.3007095,-0.1199663,576.73,SMIM14,small integral membrane protein 14
126133,4.08E-01,1.93E-01,0.0735,1.300691,0.095665,898.31,ALDH16A1,aldehyde dehydrogenase 16 family member A1
100500820,4.08E-01,1.93E-01,0.1325,1.3004694,0.1722651,192.62,MIR3655,microRNA 3655
101928445,4.08E-01,1.94E-01,0.2195,1.3001907,0.2854362,67.01,RUFY1-AS1,RUFY1 antisense RNA 1
101928034,4.08E-01,1.94E-01,0.2892,1.299876,0.3759833,42.92,LOC101928034,uncharacterized LOC101928034
55330,4.08E-01,1.94E-01,0.1243,-1.2998838,-0.1616145,221.96,BLOC1S4,biogenesis of lysosomal organelles complex 1 subunit 4
102723728,4.08E-01,1.94E-01,0.0525,1.2996127,0.0681779,1456.96,LOC102723728,nodal modulator 3-like
101928595,4.08E-01,1.94E-01,0.35,1.2993482,0.454725,28.55,YPEL3-DT,YPEL3 divergent transcript
105370623,4.08E-01,1.94E-01,0.2588,-1.2992203,-0.3361788,49.05,LINC02321,long intergenic non-protein coding RNA 2321
4173,4.08E-01,1.94E-01,0.0295,-1.2989315,-0.0383333,17057.91,MCM4,minichromosome maintenance complex component 4
284695,4.08E-01,1.94E-01,0.0461,1.2988096,0.059817,2882.33,ZNF326,zinc finger protein 326
2626,4.08E-01,1.94E-01,0.1039,-1.2986774,-0.1349231,350.31,GATA4,GATA binding protein 4
107986991,4.08E-01,1.94E-01,0.1697,-1.2986067,-0.2203754,120.56,LOC107986991,
105376526,4.09E-01,1.94E-01,0.251,1.2983994,0.3259129,51.58,LOC105376526,uncharacterized LOC105376526
10681,4.09E-01,1.94E-01,0.0588,1.2981844,0.0763105,1221.16,GNB5,G protein subunit beta 5
5431,4.09E-01,1.94E-01,0.0349,1.2977519,0.0452741,5818.99,POLR2B,RNA polymerase II subunit B
51228,4.09E-01,1.94E-01,0.0423,1.2977183,0.0549295,2653.59,GLTP,glycolipid transfer protein
100505758,4.09E-01,1.94E-01,0.0632,1.2979054,0.0820761,891.76,PRMT5-AS1,PRMT5 antisense RNA 1
642799,4.09E-01,1.94E-01,0.1212,1.2976792,0.1572372,225.63,NPIPA2,nuclear pore complex interacting protein family member A2
51594,4.09E-01,1.94E-01,0.0625,-1.297547,-0.0810574,1029.13,NBAS,NBAS subunit of NRZ tethering complex
728642,4.09E-01,1.95E-01,0.0636,1.2970037,0.0825512,908.09,CDK11A,cyclin dependent kinase 11A
100131564,4.09E-01,1.95E-01,0.13,-1.2970178,-0.1685788,216.12,CCDC18-AS1,CCDC18 antisense RNA 1
84561,4.09E-01,1.95E-01,0.1286,-1.2969992,-0.1667393,225.37,SLC12A8,solute carrier family 12 member 8
65244,4.09E-01,1.95E-01,0.0475,1.2971317,0.0616234,1808.17,SPATS2,spermatogenesis associated serine rich 2
3852,4.09E-01,1.95E-01,0.0262,-1.2971494,-0.0339389,116646.83,KRT5,keratin 5
29781,4.09E-01,1.95E-01,0.0733,-1.2966978,-0.0950624,734.82,NCAPH2,non-SMC condensin II complex subunit H2
152195,4.09E-01,1.95E-01,0.2013,-1.2964593,-0.2609621,79.8,NUDT16L2P,"nudix hydrolase 16 like 2, pseudogene"
7005,4.10E-01,1.95E-01,0.0582,-1.2958753,-0.0754652,1134.84,TEAD3,TEA domain transcription factor 3
585,4.10E-01,1.95E-01,0.1159,1.2955332,0.150111,278.97,BBS4,Bardet-Biedl syndrome 4
84447,4.10E-01,1.95E-01,0.0603,1.2945935,0.0780303,1142.57,SYVN1,synoviolin 1
11186,4.11E-01,1.96E-01,0.1332,1.2942287,0.1723876,192.15,RASSF1,Ras association domain family member 1
57038,4.11E-01,1.96E-01,0.0552,1.2942679,0.0714873,1245.52,RARS2,"arginyl-tRNA synthetase 2, mitochondrial"
23360,4.11E-01,1.96E-01,0.0429,1.2941136,0.0555275,2780.74,FNBP4,formin binding protein 4
8632,4.11E-01,1.96E-01,0.1281,1.294156,0.1658363,195.2,DNAH17,dynein axonemal heavy chain 17
8558,4.11E-01,1.96E-01,0.0644,-1.2940347,-0.0833301,928.55,CDK10,cyclin dependent kinase 10
26088,4.11E-01,1.96E-01,0.0557,-1.2938848,-0.0720192,1793.28,GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1"
105372717,4.11E-01,1.96E-01,0.1706,1.2937128,0.2207281,110.52,LOC105372717,uncharacterized LOC105372717
619208,4.11E-01,1.96E-01,0.2287,-1.2936267,-0.2958153,63.93,FAM229B,family with sequence similarity 229 member B
102724322,4.11E-01,1.96E-01,0.3335,1.293263,0.4313334,29.29,LOC102724322,uncharacterized LOC102724322
6296,4.11E-01,1.96E-01,0.1138,1.2932309,0.1471627,265.88,ACSM3,acyl-CoA synthetase medium chain family member 3
6633,4.11E-01,1.96E-01,0.0454,-1.293205,-0.0587477,3287.93,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
643136,4.11E-01,1.96E-01,0.1048,1.292779,0.1354918,327.66,ZC3H11B,zinc finger CCCH-type containing 11B
7083,4.11E-01,1.96E-01,0.0389,-1.2928274,-0.0503162,7697.89,TK1,thymidine kinase 1
400657,4.11E-01,1.96E-01,0.1721,1.2929028,0.2225364,108.51,ZNF407-AS1,ZNF407 antisense RNA 1
2976,4.11E-01,1.96E-01,0.0489,-1.2926927,-0.0632495,1750.58,GTF3C2,general transcription factor IIIC subunit 2
8324,4.11E-01,1.96E-01,0.0919,1.2921792,0.1187089,454.18,FZD7,frizzled class receptor 7
5468,4.11E-01,1.96E-01,0.1263,-1.2921923,-0.1631728,239.82,PPARG,peroxisome proliferator activated receptor gamma
220004,4.11E-01,1.96E-01,0.3146,-1.2918858,-0.4063998,33.98,PPP1R32,protein phosphatase 1 regulatory subunit 32
5037,4.11E-01,1.96E-01,0.0321,1.291834,0.0414449,9028.85,PEBP1,phosphatidylethanolamine binding protein 1
1054,4.11E-01,1.96E-01,0.0432,-1.2918527,-0.0558662,2586.75,CEBPG,CCAAT enhancer binding protein gamma
494115,4.11E-01,1.96E-01,0.0687,-1.2916781,-0.0886745,1051.03,RBMXL1,RBMX like 1
587,4.12E-01,1.97E-01,0.0804,-1.2910574,-0.1038234,569.46,BCAT2,branched chain amino acid transaminase 2
10352,4.12E-01,1.97E-01,0.0579,1.2907319,0.074696,1159.1,WARS2,"tryptophanyl tRNA synthetase 2, mitochondrial"
2786,4.12E-01,1.97E-01,0.0958,-1.2903443,-0.1236532,370.05,GNG4,G protein subunit gamma 4
80351,4.12E-01,1.97E-01,0.038,1.2903514,0.0489871,4518.67,TNKS2,tankyrase 2
5048,4.12E-01,1.97E-01,0.0323,-1.2897578,-0.0415962,8527.12,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1
8666,4.12E-01,1.97E-01,0.0444,-1.2896482,-0.0572035,2425.65,EIF3G,eukaryotic translation initiation factor 3 subunit G
729176,4.13E-01,1.97E-01,0.2753,1.2893733,0.3549087,43.14,KATNBL1P6,katanin regulatory subunit B1 like 1 pseudogene 6
7461,4.13E-01,1.97E-01,0.052,1.2893662,0.0670348,1578.12,CLIP2,CAP-Gly domain containing linker protein 2
1381,4.13E-01,1.97E-01,0.2099,1.2893402,0.2705983,78.27,CRABP1,cellular retinoic acid binding protein 1
107987147,4.13E-01,1.97E-01,0.1228,1.2889456,0.1582874,224.18,LOC107987147,
1075,4.13E-01,1.98E-01,0.0579,-1.288668,-0.0746076,1221.34,CTSC,cathepsin C
9617,4.13E-01,1.98E-01,0.1022,-1.2886307,-0.1317577,319.96,MTRF1,mitochondrial translation release factor 1
11156,4.13E-01,1.98E-01,0.1611,1.2884393,0.2075606,123.78,PTP4A3,protein tyrosine phosphatase 4A3
29785,4.13E-01,1.98E-01,0.0846,-1.2885101,-0.1089494,551.13,CYP2S1,cytochrome P450 family 2 subfamily S member 1
113829,4.13E-01,1.98E-01,0.0504,-1.2882822,-0.0648725,2018.27,SLC35A4,solute carrier family 35 member A4
11328,4.13E-01,1.98E-01,0.0481,-1.2880678,-0.0619348,1923.44,FKBP9,FKBP prolyl isomerase 9
63874,4.13E-01,1.98E-01,0.0718,1.2880745,0.0924776,699.27,ABHD4,"abhydrolase domain containing 4, N-acyl phospholipase B"
23365,4.13E-01,1.98E-01,0.0379,1.2878822,0.0487865,6220.53,ARHGEF12,Rho guanine nucleotide exchange factor 12
57582,4.14E-01,1.98E-01,0.2997,1.2871169,0.3858003,37,KCNT1,potassium sodium-activated channel subfamily T member 1
3841,4.14E-01,1.98E-01,0.1027,1.2868854,0.1321352,418.81,KPNA5,karyopherin subunit alpha 5
80021,4.14E-01,1.98E-01,0.1028,-1.2868701,-0.132313,348.19,TMEM62,transmembrane protein 62
9093,4.14E-01,1.98E-01,0.0435,-1.2870173,-0.0559455,3505.6,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3
54583,4.14E-01,1.98E-01,0.0561,1.2862563,0.0721571,1385.13,EGLN1,egl-9 family hypoxia inducible factor 1
6451,4.14E-01,1.98E-01,0.0634,-1.286265,-0.0815497,1026.96,SH3BGRL,SH3 domain binding glutamate rich protein like
9641,4.14E-01,1.98E-01,0.1381,1.285934,0.1776009,186.88,IKBKE,inhibitor of nuclear factor kappa B kinase subunit epsilon
55086,4.14E-01,1.98E-01,0.1656,-1.2859197,-0.2129827,120.15,RADX,"RPA1 related single stranded DNA binding protein, X-linked"
22859,4.14E-01,1.99E-01,0.0473,-1.2855801,-0.0608447,2081.29,ADGRL1,adhesion G protein-coupled receptor L1
2827,4.14E-01,1.99E-01,0.2077,-1.2851998,-0.2669477,74.71,GPR3,G protein-coupled receptor 3
10963,4.15E-01,1.99E-01,0.0293,-1.284801,-0.037603,8319.5,STIP1,stress induced phosphoprotein 1
105376517,4.15E-01,1.99E-01,0.242,-1.2844619,-0.3108192,55.84,LOC105376517,uncharacterized LOC105376517
6120,4.15E-01,1.99E-01,0.0386,-1.2839589,-0.0495261,3800.73,RPE,ribulose-5-phosphate-3-epimerase
55714,4.15E-01,1.99E-01,0.1022,1.2837547,0.1312022,355.98,TENM3,teneurin transmembrane protein 3
105377945,4.15E-01,1.99E-01,0.219,1.2833114,0.2810929,67.78,LOC105377945,uncharacterized LOC105377945
105378029,4.15E-01,1.99E-01,0.2545,-1.2831191,-0.3264987,53.13,LOC105378029,uncharacterized LOC105378029
8505,4.15E-01,1.99E-01,0.0385,1.2833456,0.0493562,3191.59,PARG,poly(ADP-ribose) glycohydrolase
4035,4.15E-01,1.99E-01,0.0458,-1.2833504,-0.0587421,3860.99,LRP1,LDL receptor related protein 1
